comment,label
[CLS]بشین فکر کن خب !!!اگه واقعا فکر می‌کنی که تفاهم و سازگاری با هم ندارید ،،خب جداشو وقتی خانواده ات هم پشتتن،،،،خودت رو راحت کن!!!مگه چندسال قراره زندگی کنی و زنده باشی که با دعوا بگذره !از این فکرا هم نکن که شاید با بچه و چندسال دیگه درست میشه !!!!مطمعن باش وضع بدتر میشه !!!تا بچه نداری جدا شو ،،،،،،وقتی میبینی مرد زندگیت نیست[SEP]دو نفر به خاطر بازی کردن گیم، دعوا کردند. یکی از آنها به دلیل عصبانیت، به دیوار زد و دیگری طلاق خواست.[PAD],confront
[CLS]ازش طلاق عاطفی بگیر بخاطر بچه ات  بمون  و کاری بکار شوهرت نداشته باش  فقط مادر بچه ات باش  و   توی خونه زندگی کن دیگه باهاش بحث نکن وقتی حامی نداری.[SEP]زنی با شرایط سخت زندگی کرده و با ورشکستگی، بی پولی و خیانت همسرش مواجه شده است. امروز، همسرش با یک پیامک او را ترسانده و به او توهین کرده است. این رفتارهای همسرش باعث شده است که او قرص اعصاب بخورد و دچار شکست شود.[PAD],conform
[CLS]عزیزم وقتی میبینی همسرت عصبانی هست دیگه بحث وادامه نده حتی اگه حق باتوهست توشرایطی که ارامش داره وحالش خوبه بازبان خوش باهاش صحبت کن بعضی مردها متاسفانه خیلی زود عصبانی میشن وغیرقابل کنترل نباید تحریکش کنی صبورباش وحتما بایه مشاورصحبت کن[SEP]یک زن به دلیل خشونت همسرش، از خانه فرار کرده و در اتاقی قفل خود را بسته است. او به پدر شوهرش زنگ زده و خواستار کمک شده است. زن می‌گوید که از طلاق خوشحال نیست ولی نمی‌تواند با خشونت همسرش زندگی کند.[PAD],conform
[CLS]اگه زندگیت رو دوست داری اول شرایط رو بسنج مثلا یه مرد ممکنه سه روز بعد دعوا نرمال تر بشه اتیش و هیجاناتش بخوابه یکی دو هفته صبر کن و بسنج تو این مدت کارای هادی خونه رو هم انجام بده  و حرفای عادی رو که لازم مبشه گاهی بزن بعد که شر ایط بهتر شد به یه بهونه کم کم باهاش ببشتر حرف بزن یا مثلا یه روز تعطیل غروب بگو حالم بده میشه بریم یه رور همین نزدیکا بزنیم؟[SEP]یک زوج هستند که مشکلاتی در رابطه‌شان وجود دارد، از جمله جدایی در خواب، عدم تعامل و خشونت. در یک شب، زن برای خودش شام درست کرده و شوهرش تن ماهی خورد، اما این اقدام باعث نارضایتی و احساس شکست در زن شد.[PAD],conform
[CLS]به نظرم ی طرف ماجرا رفتار و برخورد خودتم نقص داره باهاش مهربون باش دعوا بیشتر از هم دورتون میکنه[SEP]زنی که شوهرش او را مورد خشونت قرار داده بود، به دنبال گوشی همراهش بود. شوهر او ابتدا به سوالات او پاسخ نداد و سپس او را تهدید کرد. در نهایت، شوهر او گوشی همراهش را برداشت و او را تهدید کرد که باید بخوابد.[PAD],conform
[CLS]خب عزیزم چرا نداریحالا هم دیر نشده از الان شروع کن به خودت برسورزش کن به زندگیت برسببین چکار کنی شوهرت خوشحال میشه همون کارو کنتا میتونی به شوهرت محبت کن براش عشوه بیا باهاش شوخی کن بخندونشسعی کن غذاهای جدید یاد بگیریکلا تو زندگیت و رفتارت تغییر ایجاد کن[SEP]یک زن از زندگی زناشویی خود ناراضی است و همسرش او را مورد انتقاد قرار می دهد. او نمی تواند بچه داشته باشد و از شوهرش خسته شده است. او ارزو مرگ شوهرش را دارد.[PAD],conform
[CLS]پشتوانه نداری واسه طلاق درست به خاطر پسرت نمیخوای جدا بشی بازم درست ولی چرا بهش محیت میکنی؟؟اصلا ادم حسابش نکن تو خونه به چشم یه عابر بانک نگاهش کن و تمام.به خودت برس با پسرت خوش باش گردش دونفره برین باهم شامتون و باهم بخورین اصلا منتظرش نباش یا وقتی میز شام و اماده کردی صداش نکن غذاهای مرد علاقشو نپز بزار بفهمه واست ارزش نداره و فقط به خاطر پسرت داری به این رابطه ادامه میدی جرا خودتو عذاب میدی.اون چون از حضورت مطمعنه اصلا دست از خیانت نمیکشه تو هم سعی کن کلا بهش بی تفوت باشو خودت و بچت و ببین تمامام[SEP]یک زن ۲۵ ساله با شوهر ۳۵ ساله‌اش در یازده سال زندگی مشکلات زیادی داشتند که شامل خیانت‌های جنسی بود. زن به شوهرش کتک زد و با او در مورد مشکلاتشان صحبت کرد. شوهر به زن توهین کرد و زن برای حفظ آبروی خانواده‌اش با شوهرش زندگی می‌کند.[PAD],confront
[CLS]عزیزمب جدایی اصلا فک نکن بزار جدایی اخرین راه حلت باشه باهاش حرف بزن مشکلتون رو حل کنید با بحث و دعوا چیزی حل نمیشه میدونم سخته ولی اگ دیدی کوتاه نمیاد تو برا زندگیت کوتاه بیا زن هست ک زندگیو میسازه ن مرد دیدی درس نشد کف دستی بزن تو دهنش[SEP]یک زن به مدت ۵ سال با مشکلات زندگی خانوادگی و دخالت مادر شوهر دیکتاتور خود مواجه بود. پس از طلاق، زن تلاش کرد تا خودش را درست کند، اما شوهر عصبانی و خشمگین بود. دعواهای زیادی بین آنها رخ داد و شوهر خودش را کتک می‌زد.[PAD],conform
[CLS]از یه حرفش بدت اومد بی محل کن جواب نده مطمئن باش اونم کوتاه میاد.[SEP]یک دعوای شدید بین زوجی رخ داده است. همسر به دوستش گفته که جدا شوند. شب بعد، همسر به خانه دختر خاله‌اش رفته و اکنون قصد دارد برود.[PAD],conform
[CLS]ببین همیشه سعی کنید وسط مشکلاتتون پای اعضای خانواده همدیگه رو وسط نکشید چون قضیه داغتر میشه اگه بهت کمک نکرد عیب نداشت تو خودت کارتو انجام بده مردها موقع ناراحتی یا اعصاب خوردی اگه بهشون بگی فلان کارو بکن از صدتا فحش هم بدتره براشون ..سکوت و آرامش بهترین راهه چون کل عصبانیت مردها نیم ساعت هم طول نمیکشه[SEP]یک زوج دعوا کردند و هر دوی آنها به یکدیگر زدند. زن برای آشتی کردن با شوهرش تلاش کرد اما شوهرش قهر کرده بود. شوهر زن او را در خیابان رها کرد و به خانه پدرش برگشت.[PAD],conform
[CLS]چون همیشه تو پاپیش گذاشتی حالا یا واسه علاقه است یا بچه هات ولی اگه ایندفعه اشتی کردین حتما ریشه دعواهاتونو پیدا کنید و واسش راه حل پیدا کنید نزار بیشتر از این از هم سرد بشین[SEP]دو نفر دعوا کردند و به هم زدند. یکی از آنها به دیگری معذرت خواهی کرد، اما دیگری نمی‌خواست او را ببیند. دیشب دومی به او گفت برو و گورتو گم کند. او خسته است و دو فرزند دارد.[PAD],confront
